171339259,amzn/.github,Organization,[],public,,https://api.github.com/repos/amzn/.github/languages,2019-02-18 18:59:22,"Wed, 08 Mar 2023 20:02:35 GMT",8,227,8,227,1,0,-1,1,-1,5,https://api.github.com/repos/amzn/.github
170778938,amzn/smoke-framework-application-generate,Organization,[],public,Swift,https://api.github.com/repos/amzn/smoke-framework-application-generate/languages,2019-02-15 00:44:19,"Sun, 09 Apr 2023 05:29:16 GMT",22,9,22,9,1,1,0,6,-1,5,https://api.github.com/repos/amzn/smoke-framework-application-generate
170778618,amzn/smoke-aws-generate,Organization,[],public,Swift,https://api.github.com/repos/amzn/smoke-aws-generate/languages,2019-02-15 00:40:50,"Fri, 16 Dec 2022 04:35:44 GMT",18,10,18,10,4,1,0,9,-1,4,https://api.github.com/repos/amzn/smoke-aws-generate
164706289,amzn/sketch-constructor,Organization,[],public,JavaScript,https://api.github.com/repos/amzn/sketch-constructor/languages,2019-01-08 18:08:52,"Wed, 19 Apr 2023 09:56:57 GMT",526,49,526,49,28,7,0,12,-1,14,https://api.github.com/repos/amzn/sketch-constructor
157912632,amzn/smoke-dynamodb,Organization,[],public,Swift,https://api.github.com/repos/amzn/smoke-dynamodb/languages,2018-11-16 19:31:34,"Wed, 12 Apr 2023 10:00:50 GMT",36,14,36,14,6,3,0,19,-1,8,https://api.github.com/repos/amzn/smoke-dynamodb
157788508,amzn/smoke-aws-credentials,Organization,[],public,Swift,https://api.github.com/repos/amzn/smoke-aws-credentials/languages,2018-11-16 00:07:50,"Sun, 20 Mar 2022 23:10:08 GMT",16,11,16,11,2,1,0,11,-1,1,https://api.github.com/repos/amzn/smoke-aws-credentials
155782195,amzn/smoke-http,Organization,[],public,Swift,https://api.github.com/repos/amzn/smoke-http/languages,2018-11-01 22:12:56,"Sun, 09 Apr 2023 23:19:47 GMT",66,14,66,14,2,1,0,10,-1,7,https://api.github.com/repos/amzn/smoke-http
155781968,amzn/smoke-aws,Organization,[],public,Swift,https://api.github.com/repos/amzn/smoke-aws/languages,2018-11-01 22:10:09,"Wed, 15 Feb 2023 14:57:53 GMT",106,19,106,19,5,0,0,13,-1,10,https://api.github.com/repos/amzn/smoke-aws
152118796,amzn/gameon-sample-game-unity,Organization,[],public,C#,https://api.github.com/repos/amzn/gameon-sample-game-unity/languages,2018-10-08 17:25:08,"Sat, 10 Jul 2021 13:22:19 GMT",6,10,6,10,1,0,0,1,-1,0,https://api.github.com/repos/amzn/gameon-sample-game-unity
151299222,amzn/smoke-framework,Organization,[],public,Swift,https://api.github.com/repos/amzn/smoke-framework/languages,2018-10-02 17:58:20,"Thu, 20 Apr 2023 07:11:47 GMT",1390,42,1390,42,8,2,0,16,-1,9,https://api.github.com/repos/amzn/smoke-framework
147290704,amzn/emukit-playground,Organization,[],public,JavaScript,https://api.github.com/repos/amzn/emukit-playground/languages,2018-09-04 05:02:55,"Sun, 27 Nov 2022 13:07:04 GMT",21,11,21,11,0,0,0,1,-1,4,https://api.github.com/repos/amzn/emukit-playground
143745324,amzn/tiny-attribution-generator,Organization,"['licensing', 'nodejs', 'open-source-tooling']",public,TypeScript,https://api.github.com/repos/amzn/tiny-attribution-generator/languages,2018-08-06 15:07:34,"Thu, 16 Feb 2023 19:29:01 GMT",19,14,19,14,1,0,0,2,-1,7,https://api.github.com/repos/amzn/tiny-attribution-generator
143047851,amzn/MXFusion,Organization,"['bayesian-inference', 'machine-learning', 'mxnet', 'probabilistic-programming', 'python', 'variational-inference']",public,Python,https://api.github.com/repos/amzn/MXFusion/languages,2018-07-31 17:47:44,"Fri, 10 Mar 2023 16:58:23 GMT",101,30,101,30,52,7,1,5,-1,6,https://api.github.com/repos/amzn/MXFusion
141758734,amzn/drs-sample-ios-app,Organization,[],public,Objective-C,https://api.github.com/repos/amzn/drs-sample-ios-app/languages,2018-07-20 21:17:37,"Fri, 17 Mar 2023 00:05:32 GMT",4,6,4,6,0,0,0,1,-1,2,https://api.github.com/repos/amzn/drs-sample-ios-app
141758694,amzn/drs-sample-android-app,Organization,[],public,Java,https://api.github.com/repos/amzn/drs-sample-android-app/languages,2018-07-20 21:17:03,"Fri, 17 Mar 2023 00:05:27 GMT",7,17,7,17,0,0,0,1,-1,2,https://api.github.com/repos/amzn/drs-sample-android-app
139183633,amzn/xfer,Organization,"['machine-learning', 'mxnet', 'neural-network', 'python', 'transfer-learning']",public,Python,https://api.github.com/repos/amzn/xfer/languages,2018-06-29 18:37:36,"Tue, 04 Apr 2023 14:10:40 GMT",249,60,249,60,6,3,0,3,-1,8,https://api.github.com/repos/amzn/xfer
130394192,amzn/amazon-template-library,Organization,[],public,C++,https://api.github.com/repos/amzn/amazon-template-library/languages,2018-04-20 17:31:06,"Sun, 27 Nov 2022 13:06:08 GMT",14,6,14,6,0,0,0,1,-1,1,https://api.github.com/repos/amzn/amazon-template-library
128848910,amzn/hawktracer,Organization,"['hacktoberfest', 'instrumentation', 'performance', 'performance-monitoring']",public,C++,https://api.github.com/repos/amzn/hawktracer/languages,2018-04-10 00:17:00,"Fri, 14 Apr 2023 09:41:17 GMT",121,30,121,30,22,5,0,8,-1,10,https://api.github.com/repos/amzn/hawktracer
125078695,amzn/amazon-launcher-integration-cordova-plugin,Organization,[],public,JavaScript,https://api.github.com/repos/amzn/amazon-launcher-integration-cordova-plugin/languages,2018-03-13 16:06:32,"Sat, 23 Jul 2022 02:11:55 GMT",9,6,9,6,1,0,0,1,-1,2,https://api.github.com/repos/amzn/amazon-launcher-integration-cordova-plugin
114841384,amzn/autotrail,Organization,[],public,Python,https://api.github.com/repos/amzn/autotrail/languages,2017-12-20 04:05:43,"Sat, 16 Jul 2022 23:21:53 GMT",18,12,18,12,0,0,0,1,-1,3,https://api.github.com/repos/amzn/autotrail
113228302,amzn/amazon-mcf-plugin-for-magento-1,Organization,[],public,PHP,https://api.github.com/repos/amzn/amazon-mcf-plugin-for-magento-1/languages,2017-12-05 20:13:52,"Tue, 08 Feb 2022 02:31:42 GMT",13,11,13,11,4,2,0,1,-1,3,https://api.github.com/repos/amzn/amazon-mcf-plugin-for-magento-1
101670463,amzn/oss-contribution-tracker,Organization,['open-source-tooling'],public,TypeScript,https://api.github.com/repos/amzn/oss-contribution-tracker/languages,2017-08-28 17:45:55,"Sat, 28 Jan 2023 09:10:15 GMT",39,15,39,15,1,0,-1,1,-1,6,https://api.github.com/repos/amzn/oss-contribution-tracker
98936297,amzn/oss-attribution-builder,Organization,"['licensing', 'open-source-tooling', 'website']",public,TypeScript,https://api.github.com/repos/amzn/oss-attribution-builder/languages,2017-07-31 22:45:32,"Wed, 15 Feb 2023 03:42:23 GMT",77,25,77,25,1,0,-1,3,-1,5,https://api.github.com/repos/amzn/oss-attribution-builder
95911524,amzn/jekyll-doc-project,Organization,[],public,HTML,https://api.github.com/repos/amzn/jekyll-doc-project/languages,2017-06-30 17:50:47,"Fri, 09 Dec 2022 21:46:46 GMT",31,48,31,48,0,0,0,1,-1,3,https://api.github.com/repos/amzn/jekyll-doc-project
86101701,amzn/amazon-instant-access-sdk-ruby,Organization,[],public,Ruby,https://api.github.com/repos/amzn/amazon-instant-access-sdk-ruby/languages,2017-03-24 19:01:15,"Sat, 10 Jul 2021 13:28:18 GMT",6,10,6,10,0,0,0,1,-1,4,https://api.github.com/repos/amzn/amazon-instant-access-sdk-ruby
75121110,amzn/style-dictionary,Organization,"['build-system', 'build-tool', 'cross-platform', 'design-systems', 'design-tokens', 'design-tools', 'style', 'style-tokens', 'styleguide']",public,JavaScript,https://api.github.com/repos/amzn/style-dictionary/languages,2016-11-29 20:53:51,"Fri, 21 Apr 2023 21:16:41 GMT",3157,472,3157,472,186,10,0,27,-1,115,https://api.github.com/repos/amzn/style-dictionary
69926042,amzn/fire-app-builder,Organization,[],public,Java,https://api.github.com/repos/amzn/fire-app-builder/languages,2016-10-04 01:44:03,"Wed, 19 Apr 2023 02:32:24 GMT",175,254,175,254,46,3,0,1,-1,6,https://api.github.com/repos/amzn/fire-app-builder
61315875,amzn/amazon-advertising-api-php-sdk,Organization,[],public,PHP,https://api.github.com/repos/amzn/amazon-advertising-api-php-sdk/languages,2016-06-16 18:16:46,"Wed, 05 Apr 2023 09:44:25 GMT",91,71,91,71,14,4,0,1,-1,3,https://api.github.com/repos/amzn/amazon-advertising-api-php-sdk
59853598,amzn/amazon-payments-magento-2-plugin,Organization,"['amazon', 'amazon-pay', 'magento2', 'php']",public,PHP,https://api.github.com/repos/amzn/amazon-payments-magento-2-plugin/languages,2016-05-27 18:00:03,"Sat, 01 Apr 2023 11:29:13 GMT",91,75,91,75,7,3,0,9,-1,40,https://api.github.com/repos/amzn/amazon-payments-magento-2-plugin
52391212,amzn/amzn-drivers,Organization,[],public,C,https://api.github.com/repos/amzn/amzn-drivers/languages,2016-02-23 20:59:03,"Fri, 14 Apr 2023 03:26:25 GMT",400,161,400,161,27,0,0,4,-1,34,https://api.github.com/repos/amzn/amzn-drivers
52069282,amzn/amazon-instant-access-sdk-net,Organization,"['amazon', 'dotnet']",public,C#,https://api.github.com/repos/amzn/amazon-instant-access-sdk-net/languages,2016-02-19 07:19:52,"Sun, 19 Jun 2022 06:57:21 GMT",9,13,9,13,0,0,0,1,-1,2,https://api.github.com/repos/amzn/amazon-instant-access-sdk-net
50205742,amzn/exoplayer-amazon-port,Organization,[],public,Java,https://api.github.com/repos/amzn/exoplayer-amazon-port/languages,2016-01-22 20:28:08,"Thu, 02 Mar 2023 08:16:43 GMT",158,79,158,79,25,0,0,47,-1,227,https://api.github.com/repos/amzn/exoplayer-amazon-port
43984404,amzn/oss-dashboard,Organization,"['dashboard', 'github', 'open-source-tooling']",public,Ruby,https://api.github.com/repos/amzn/oss-dashboard/languages,2015-10-09 23:11:40,"Wed, 05 Apr 2023 12:40:04 GMT",154,38,154,38,1,0,0,2,-1,15,https://api.github.com/repos/amzn/oss-dashboard
43388296,amzn/login-with-amazon-wordpress,Organization,[],public,PHP,https://api.github.com/repos/amzn/login-with-amazon-wordpress/languages,2015-09-29 19:03:18,"Sat, 10 Dec 2022 23:24:06 GMT",12,13,12,13,2,2,0,1,-1,3,https://api.github.com/repos/amzn/login-with-amazon-wordpress
43388250,amzn/login-with-amazon-oscommerce,Organization,[],public,PHP,https://api.github.com/repos/amzn/login-with-amazon-oscommerce/languages,2015-09-29 19:02:09,"Wed, 23 Nov 2022 13:25:24 GMT",9,7,9,7,2,0,0,2,-1,3,https://api.github.com/repos/amzn/login-with-amazon-oscommerce
41117941,amzn/alexa-coho,Organization,[],public,JavaScript,https://api.github.com/repos/amzn/alexa-coho/languages,2015-08-20 20:42:31,"Sun, 02 Oct 2022 03:02:36 GMT",62,25,62,25,4,3,0,1,-1,3,https://api.github.com/repos/amzn/alexa-coho
39471546,amzn/alexa-skills-kit-js,Organization,[],public,,https://api.github.com/repos/amzn/alexa-skills-kit-js/languages,2015-07-21 21:46:48,"Wed, 19 Apr 2023 06:50:22 GMT",1131,1064,1131,1064,11,11,0,4,-1,14,https://api.github.com/repos/amzn/alexa-skills-kit-js
36835292,amzn/amazon-instant-access-sdk-java,Organization,[],public,Java,https://api.github.com/repos/amzn/amazon-instant-access-sdk-java/languages,2015-06-03 22:59:11,"Mon, 13 Mar 2023 23:56:23 GMT",9,28,9,28,4,4,0,3,-1,8,https://api.github.com/repos/amzn/amazon-instant-access-sdk-java
36835278,amzn/amazon-instant-access-sdk-php,Organization,[],public,PHP,https://api.github.com/repos/amzn/amazon-instant-access-sdk-php/languages,2015-06-03 22:58:39,"Sun, 27 Nov 2022 13:04:40 GMT",13,21,13,21,2,1,0,1,-1,3,https://api.github.com/repos/amzn/amazon-instant-access-sdk-php
33279165,amzn/amazon-pay-sdk-samples,Organization,[],public,PHP,https://api.github.com/repos/amzn/amazon-pay-sdk-samples/languages,2015-04-01 23:52:35,"Fri, 28 Oct 2022 07:26:49 GMT",37,35,37,35,10,2,0,4,-1,10,https://api.github.com/repos/amzn/amazon-pay-sdk-samples
29876251,amzn/amazon-pay-sdk-ruby,Organization,[],public,Ruby,https://api.github.com/repos/amzn/amazon-pay-sdk-ruby/languages,2015-01-26 18:56:59,"Thu, 30 Mar 2023 07:06:13 GMT",57,32,57,32,8,3,0,3,-1,5,https://api.github.com/repos/amzn/amazon-pay-sdk-ruby
29757348,amzn/amazon-pay-sdk-python,Organization,[],public,Python,https://api.github.com/repos/amzn/amazon-pay-sdk-python/languages,2015-01-23 23:00:34,"Sun, 27 Nov 2022 13:10:47 GMT",49,38,49,38,8,4,0,2,-1,10,https://api.github.com/repos/amzn/amazon-pay-sdk-python
27617078,amzn/amazon-pay-sdk-csharp,Organization,[],public,C#,https://api.github.com/repos/amzn/amazon-pay-sdk-csharp/languages,2014-12-06 01:01:38,"Thu, 11 Aug 2022 13:18:30 GMT",45,46,45,46,12,4,0,5,-1,6,https://api.github.com/repos/amzn/amazon-pay-sdk-csharp
27605347,amzn/amazon-pay-sdk-java,Organization,[],public,Java,https://api.github.com/repos/amzn/amazon-pay-sdk-java/languages,2014-12-05 18:51:43,"Fri, 07 Apr 2023 19:56:58 GMT",52,53,52,53,14,3,0,5,-1,7,https://api.github.com/repos/amzn/amazon-pay-sdk-java
26331269,amzn/amazon-pay-sdk-php,Organization,[],public,PHP,https://api.github.com/repos/amzn/amazon-pay-sdk-php/languages,2014-11-07 18:00:47,"Fri, 17 Mar 2023 15:54:38 GMT",205,94,205,94,36,13,0,7,-1,18,https://api.github.com/repos/amzn/amazon-pay-sdk-php
